		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001001111   22   25   28   25   21   27   22   23  1.926547 0.983181 SUCCESS  35
001010011   26   21   26   20   29   26   26   35  7.402444 0.493898 SUCCESS  36
001010101   18   17   25   20   23   20   17   26  8.218665 0.412407 SUCCESS  37
001010111   23   25   28   17   28   20   24   24  4.349393 0.824305 SUCCESS  38
001011011   23   22   29   26   24   24   27   20  2.452159 0.963924 SUCCESS  39
001011101   25   19   24   29   24   20   28   18  5.264250 0.728995 SUCCESS  40
001011111   34   21   21   25   25   25   30   31  8.106129 0.423172 SUCCESS  41
001100101   22   19   32   28   24   23   31   23  6.494870 0.591977 SUCCESS  42
001100111   15   28   23   20   27   23   28   30  7.442825 0.489693 SUCCESS  43
001101011   19   30   23   27   17   31   21   22  7.832069 0.450044 SUCCESS  44
001101101   24   30   17   15   32   30   25   23 11.273040 0.186703 SUCCESS  45
001101111   28   19   32   26   22   18   21   27  7.095286 0.526388 SUCCESS  46
001110101   23   20   31   26   28   27   23   16  6.764958 0.562191 SUCCESS  47
001110111   20   30   23   18   25   28   25   24  4.553283 0.804079 SUCCESS  48
001111011   19   28   30   24   27   28   25   31  5.818327 0.667574 SUCCESS  49
001111101   26   26   37   31   19   23   27   30 11.725172 0.163894 SUCCESS  50
001111111   34   21   30   31   34   23   19   24 12.800890 0.118886 SUCCESS  51
010000011   23   25   30   30   26   29   21   15  7.994254 0.434032 SUCCESS  52
010000111   33   30   28   26   23   22   30   25  6.793423 0.559076 SUCCESS  53
010001011   29   21   23   20   24   22   18   25  4.289153 0.830138 SUCCESS  54
010001111   17   28   33   25   28   20   23   27  7.757265 0.457533 SUCCESS  55
010010011   26   28   25   26   20   25   28   23  2.249594 0.972388 SUCCESS  56
010010111   27   20   22   29   18   19   28   30  7.095286 0.526388 SUCCESS  57
010011011   24   27   24   20   35   24   25   23  5.986469 0.648748 SUCCESS  58
010011111   29   24   33   27   22   23   31   34 10.403861 0.237816 SUCCESS  59
010100011   33   33   28   24   22   22   29   22  8.453668 0.390454 SUCCESS  60
010100111   31   19   28   20   36   29   19   25 12.299771 0.138322 SUCCESS  61
010101011   20   17   22   24   24   25   26   20  4.339464 0.825271 SUCCESS  62
010101111   20   24   27   21   29   29   26   28  4.054812 0.852145 SUCCESS  63
010110011   24   24   31   24   24   33   34   22  9.157353 0.329196 SUCCESS  64
010110111   19   20   30   33   23   25   30   22  8.189538 0.415178 SUCCESS  65
010111011   26   18   23   27   18   28   21   14  9.567118 0.296732 SUCCESS  66
010111111   22   24   17   21   21   27   31   27  5.967934 0.650824 SUCCESS  67
011000111   26   25   20   22   28   20   32   15  8.746925 0.364093 SUCCESS  68
011001111   17   23   31   20   26   30   23   28  7.138314 0.521786 SUCCESS  69
011010111   23   26   25   29   18   32   23   21  5.858707 0.663055 SUCCESS  70
011011111   33   23   18   29   24   25   22   23  6.197641 0.625104 SUCCESS  71
011101111   21   27   25   25   24   27   25   20  1.935153 0.982936 SUCCESS  72
011111111   26   22   27   27   29   25   16   35  9.588302 0.295118 SUCCESS  73
100000000   17   17   31   27   27   17   23   20 10.279408 0.245960 SUCCESS  74
100010000   34   25   29   22   23   22   28   20  6.757676 0.562989 SUCCESS  75
100100000   21   19   28   26   26   32   19   35 10.935430 0.205385 SUCCESS  76
100101000   18   27   24   21   17   28   25   28  5.950723 0.652752 SUCCESS  77
100110000   28   25   22   36   23   24   23   26  6.792099 0.559221 SUCCESS  78
100111000   27   27   25   35   26   27   27   29  6.929791 0.544226 SUCCESS  79
101000000   23   18   24   20   26   14   22   29  8.474190 0.388571 SUCCESS  80
101000100   25   29   28   20   23   21   25   24  2.875826 0.941907 SUCCESS  81
101001000   24   24   22   28   13   26   17   29  9.635964 0.291511 SUCCESS  82
101001100   26   31   31   24   28   19   27   30  7.208484 0.514315 SUCCESS  83
101010000   26   17   27   22   24   28   25   16  6.518039 0.589407 SUCCESS  84
101010100   25   24   28   28   25   25   23   20  2.054309 0.979301 SUCCESS  85
101011000   26   18   28   30   16   20   31   25  9.391694 0.310338 SUCCESS  86
101011100   17   25   22   28   33   24   22   24  6.519363 0.589261 SUCCESS  87
101100000   24   20   23   28   22   29   19   24  3.840993 0.871177 SUCCESS  88
101100100   18   24   18   28   24   20   23   26  5.043148 0.752955 SUCCESS  89
101101000   17   32   24   28   27   17   26   25  8.053170 0.428294 SUCCESS  90
101101100   23   17   24   14   24   24   31   21  9.338735 0.314531 SUCCESS  91
101110000   22   33   23   26   16   27   25   23  6.943030 0.542792 SUCCESS  92
101110100   19   24   24   18   27   14   27   24  8.143862 0.419545 SUCCESS  93
101111000   22   20   30   19   26   25   31   20  6.417418 0.600581 SUCCESS  94
101111100   32   18   21   34   20   22   22   22 10.128477 0.256124 SUCCESS  95
110000000   27   21   24   30   23   22   21   22  3.171731 0.923123 SUCCESS  96
110000010   31   30   27   25   27   25   28   31  6.175796 0.627547 SUCCESS  97
110000100   13   24   21   25   14   23   24   20 11.506057 0.174640 SUCCESS  98
110001000   27   23   29   26   19   19   25   35  8.621811 0.375196 SUCCESS  99
110001010   31   23   25   24   20   18   24   21  5.001444 0.757422 SUCCESS 100
110010000   22   24   30   28   28   32   20   30  7.276006 0.507168 SUCCESS 101
110010010   15   24   18   19   24   22   28   20  8.337822 0.401185 SUCCESS 102
110010100   24   30   27   24   19   26   23   32  5.503886 0.702609 SUCCESS 103
110011000   29   21   29   33   33   20   26   25  9.496286 0.302173 SUCCESS 104
110011010   25   24   19   22   14   29   23   28  7.610968 0.472364 SUCCESS 105
110100000   26   20   23   18   26   20   24   30  5.010049 0.756502 SUCCESS 106
110100010   25   19   31   15   21   20   22   22  8.635051 0.374011 SUCCESS 107
110100100   29   17   24   24   24   30   26   29  5.571408 0.695116 SUCCESS 108
110101000   28   25   26   21   30   25   24   15  6.256557 0.618518 SUCCESS 109
110101010   27   24   25   32   26   30   32   14 11.224054 0.189324 SUCCESS 110
110101100   24   26   27   26   19   28   33   22  5.673353 0.683768 SUCCESS 111
110110000   17   18   24   25   29   34   18   18 12.347433 0.136362 SUCCESS 112
110110010   24   23   29   24   23   23   28   27  1.995393 0.981153 SUCCESS 113
110110100   23   25   32   23   29   27   30   25  5.157671 0.740599 SUCCESS 114
110111000   15   31   21   26   13   30   17   19 16.574174 0.034862 SUCCESS 115
110111010   20   26   13   22   33   29   19   17 14.261879 0.075190 SUCCESS 116
110111100   30   28   33   25   29   26   28   25  6.599463 0.580398 SUCCESS 117
111000000   25   21   27   31   32   26   21   23  5.766692 0.673347 SUCCESS 118
111000010   20   23   22   25   18   22   35   18  9.635964 0.291511 SUCCESS 119
111000100   19   24   23   23   24   23   20   23  2.399201 0.966266 SUCCESS 120
111000110   19   28   19   23   20   26   29   30  6.256557 0.618518 SUCCESS 121
111001000   20   20   34   27   27   24   14   31 12.552647 0.128197 SUCCESS 122
111001010   24   26   27   30   21   23   21   33  5.927553 0.655347 SUCCESS 123
111001100   21   14   23   26   36   20   23   25 11.882062 0.156544 SUCCESS 124
111010000   32   24   24   18   24   20   29   23  6.002357 0.646968 SUCCESS 125
111010010   32   15   23   19   26   22   31   25  9.722021 0.285081 SUCCESS 126
111010100   24   30   26   20   33   28   17   16 11.255829 0.187621 SUCCESS 127
111010110   21   22   29   25   22   30   38   22 11.300181 0.185264 SUCCESS 128
111011000   25   19   26   30   23   34   26   24  6.792099 0.559221 SUCCESS 129
111011010   29   18   23   24   22   25   24   29  3.884022 0.867433 SUCCESS 130
111011100   21   26   22   11   23   24   19   18 11.506057 0.174640 SUCCESS 131
111100000   22   20   23   24   28   27   35   29  7.648039 0.468583 SUCCESS 132
111100010   23   26   24   25   33   22   23   23  3.757584 0.878306 SUCCESS 133
111100100   21   21   26   20   26   26   19   24  3.365691 0.909360 SUCCESS 134
111100110   25   15   20   23   31   25   25   33  9.671711 0.288828 SUCCESS 135
111101000   32   28   33   23   31   26   28   21  9.208987 0.324974 SUCCESS 136
111101010   22   26   33   16   27   23   26   17  9.272537 0.319829 SUCCESS 137
111101100   20   24   27   32   20   27   23   34  8.656234 0.372120 SUCCESS 138
111101110   21   29   25   16   22   28   20   21  6.492222 0.592271 SUCCESS 139
111110000   21   17   25   27   25   25   30   28  5.019979 0.755439 SUCCESS 140
111110010   20   19   24   29   24   21   19   24  4.695609 0.789559 SUCCESS 141
111110100   36   25   29   34   32   19   25   22 14.462459 0.070480 SUCCESS 142
111110110   24   27   26   32   21   32   22   27  6.318121 0.611644 SUCCESS 143
111111000   24   24   18   28   28   22   33   37 12.953145 0.113472 SUCCESS 144
111111010   36   29   26   25   25   27   29   21  8.411963 0.394297 SUCCESS 145
111111100   20   19   29   28   28   19   19   36 12.222319 0.141557 SUCCESS 146
111111110   26   22   27   27   29   25   16   35  9.588302 0.295118 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   19   19   25   21   20   23   16   23  6.947664 0.542290 SUCCESS   0
000000011   15   21   26   25   19   22   22   23  6.160570 0.629251 SUCCESS   1
000000101   25   29   21   21   24   26   21   29  3.392833 0.907346 SUCCESS   2
000000111   22   22   26   21   17   23   30   29  5.713734 0.679262 SUCCESS   3
000001001   24   29   21   29   17   20   22   19  6.907283 0.546668 SUCCESS   4
000001011   31   27   17   22   15   25   22   28  9.246720 0.321913 SUCCESS   5
000001101   22   25   26   21   34   30   23   34 10.080815 0.259400 SUCCESS   6
000001111   24   19   25   18   24   27   30   26  4.722750 0.786756 SUCCESS   7
000010001   32   21   26   20   23   25   27   15  7.992930 0.434161 SUCCESS   8
000010011   21   18   24   34   25   22   21   23  6.967524 0.540141 SUCCESS   9
000010101   22   36   19   20   21   24   32   25 10.959924 0.203980 SUCCESS  10
000010111   27   20   18   36   25   22   17   20 11.940978 0.153857 SUCCESS  11
000011001   18   25   19   27   29   16   19   21  8.880645 0.352465 SUCCESS  12
000011011   15   21   20   16   28   22   18   27 10.854007 0.210109 SUCCESS  13
000011101   25   22   25   27   33   23   27   20  4.884935 0.769801 SUCCESS  14
000011111   24   16   31   22   20   35   30   25 12.011148 0.150707 SUCCESS  15
000100011   31   25   33   21   25   27   23   19  7.105215 0.525325 SUCCESS  16
000100101   18   30   17   22   20   26   19   26  7.898267 0.443470 SUCCESS  17
000100111   26   25   21   31   29   22   28   19  5.384730 0.715775 SUCCESS  18
000101001   28   18   29   17   34   23   21   21 10.467411 0.233739 SUCCESS  19
000101011   22   30   23   25   20   26   23   29  3.579511 0.892932 SUCCESS  20
000101101   32   28   33   27   20   39   25   33 19.421349 0.012762 SUCCESS  21
000101111   30   20   25   28   31   29   27   26  5.852750 0.663722 SUCCESS  22
000110011   23   30   28   28   25   20   23   24  3.435861 0.904110 SUCCESS  23
000110101   23   22   21   31   26   32   28   22  6.012287 0.645856 SUCCESS  24
000110111   24   23   20   24   18   27   20   28  4.306365 0.828479 SUCCESS  25
000111001   27   26   19   27   36   21   30   24  9.444652 0.306184 SUCCESS  26
000111011   26   20   26   22   30   31   32   19  8.139228 0.419990 SUCCESS  27
000111101   23   32   30   25   28   19   32   32 10.556116 0.228140 SUCCESS  28
000111111   28   20   28   18   20   37   33   23 14.418106 0.071498 SUCCESS  29
001000011   27   24   23   27   31   20   25   23  3.427256 0.904761 SUCCESS  30
001000101   30   25   29   26   23   25   28   31  4.844554 0.774054 SUCCESS  31
001000111   29   17   25   24   23   23   28   26  4.062094 0.851478 SUCCESS  32
001001011   17   28   14   21   15   19   26   30 14.353894 0.072995 SUCCESS  33
001001101   19   14   22   31   26   25   22   24  8.280229 0.406586 SUCCESS  34
001001111   31   20   17   35   26   20   31   27 12.808171 0.118622 SUCCESS  35
001010011   25   22   32   13   36   26   16   22 17.254690 0.027564 SUCCESS  36
001010101   33   29   28   21   19   25   21   24  6.816592 0.556544 SUCCESS  37
001010111   19   25   20   25   18   22   21   27  4.839259 0.774610 SUCCESS  38
001011011   31   32   25   30   26   33   26   29  9.888178 0.272962 SUCCESS  39
001011101   24   31   23   26   15   27   25   30  7.418332 0.492242 SUCCESS  40
001011111   28   17   24   22   25   31   28   27  5.817003 0.667722 SUCCESS  41
001100101   26   20   21   29   27   15   19   19  8.813123 0.358305 SUCCESS  42
001100111   19   27   23   23   25   21   26   19  3.535158 0.896444 SUCCESS  43
001101011   18   31   22   21   23   24   33   18  9.272537 0.319829 SUCCESS  44
001101101   24   19   29   28   30   20   14   24  9.424793 0.307737 SUCCESS  45
001101111   24   27   23   25   12   23   20   33 10.941388 0.205042 SUCCESS  46
001110101   30   23   19   30   16   22   19   19  9.677669 0.288382 SUCCESS  47
001110111   21   13   20   23   33   28   30   16 14.898042 0.061159 SUCCESS  48
001111011   24   24   26   33   30   20   27   31  7.538812 0.479764 SUCCESS  49
001111101   25   19   22   18   24   20   24   27  4.348069 0.824434 SUCCESS  50
001111111   28   14   26   29   21   32   31   22 11.163813 0.192589 SUCCESS  51
010000011   31   18   23   21   23   25   26   26  4.468550 0.812571 SUCCESS  52
010000111   26   25   32   31   35   25   32   25 11.658974 0.167080 SUCCESS  53
010001011   30   27   24   33   24   36   26   37 17.303014 0.027104 SUCCESS  54
010001111   21   23   26   19   26   19   29   23  4.238843 0.834957 SUCCESS  55
010010011   27   26   21   30   32   27   23   22  5.275503 0.727765 SUCCESS  56
010010111   22   30   23   19   13   19   24   31 11.482888 0.175810 SUCCESS  57
010011011   25   26   30   30   25   26   22   30  4.479803 0.811450 SUCCESS  58
010011111   28   19   21   24   31   26   21   24  4.731356 0.785865 SUCCESS  59
010100011   24   27   16   23   25   15   34   23 11.110855 0.195497 SUCCESS  60
010100111   28   22   25   16   28   32   21   21  7.773153 0.455937 SUCCESS  61
010101011   29   24   32   25   23   26   26   28  4.216997 0.837034 SUCCESS  62
010101111   24   24   24   30   19   21   19   21  4.797554 0.778979 SUCCESS  63
010110011   30   30   24   20   20   27   19   17  8.145186 0.419418 SUCCESS  64
010110111   23   25   24   33   18   25   21   19  6.713323 0.567855 SUCCESS  65
010111011   24   26   27   16   30   25   33   23  7.952549 0.438119 SUCCESS  66
010111111   27   26   22   17   22   28   15   28  8.043241 0.429258 SUCCESS  67
011000111   20   24   34   28   18   24   29   21  8.409316 0.394541 SUCCESS  68
011001111   16   28   25   21   23   23   22   20  5.271531 0.728199 SUCCESS  69
011010111   21   30   23   12   21   28   32   30 13.230514 0.104161 SUCCESS  70
011011111   16   25   32   35   19   31   24   25 13.316572 0.101412 SUCCESS  71
011101111   23   24   18   22   35   29   34   23 11.715243 0.164368 SUCCESS  72
011111111   20   21   27   24   25   29   27   18  4.536072 0.805813 SUCCESS  73
100000000   19   19   25   21   20   23   16   23  6.947664 0.542290 SUCCESS  74
100010000   29   27   20   19   18   18   20   27  7.813534 0.451894 SUCCESS  75
100100000   20   25   32   16   21   21   22   20  8.313328 0.403477 SUCCESS  76
100101000   23   27   16   31   29   23   18   21  8.407992 0.394664 SUCCESS  77
100110000   21   25   24   24   31   19   30   21  5.417829 0.712126 SUCCESS  78
100111000   19   28   23   18   35   25   27   21  9.154705 0.329414 SUCCESS  79
101000000   20   18   23   21   19   24   15   20  8.929632 0.348267 SUCCESS  80
101000100   28   25   19   27   26   22   19   25  3.688738 0.884059 SUCCESS  81
101001000   24   17   24   24   24   20   26   22  3.517947 0.897792 SUCCESS  82
101001100   23   16   25   28   24   23   24   22  3.976037 0.859279 SUCCESS  83
101010000   18   21   27   32   12   18   30   18 16.269664 0.038679 SUCCESS  84
101010100   25   24   22   29   31   25   21   20  4.333506 0.825850 SUCCESS  85
101011000   21   25   26   24   30   21   24   22  2.689148 0.952327 SUCCESS  86
101011100   24   30   21   24   16   24   31   33  9.808079 0.278756 SUCCESS  87
101100000   22   23   20   23   27   25   18   28  3.815176 0.873402 SUCCESS  88
101100100   27   27   22   21   19   27   27   28  3.664244 0.886076 SUCCESS  89
101101000   27   21   26   28   23   29   24   25  2.436272 0.964636 SUCCESS  90
101101100   26   30   23   22   28   27   21   27  3.376945 0.908527 SUCCESS  91
101110000   26   23   24   29   18   27   25   26  3.240577 0.918365 SUCCESS  92
101110100   25   23   17   21   17   28   32   38 16.061140 0.041513 SUCCESS  93
101111000   26   28   21   33   23   29   26   23  5.453576 0.708178 SUCCESS  94
101111100   20   16   22   27   26   20   27   22  5.797143 0.669943 SUCCESS  95
110000000   18   29   18   30   20   27   28   25  7.366697 0.497634 SUCCESS  96
110000010   26   25   20   23   13   17   24   22  9.100422 0.333895 SUCCESS  97
110000100   37   16   27   23   30   24   29   21 12.808171 0.118622 SUCCESS  98
110001000   28   29   25   19   23   21   21   27  4.044883 0.853051 SUCCESS  99
110001010   25   17   27   17   38   18    8   17 28.224357 0.000433 FAILURE 100
110010000   24   27   24   18   26   20   24   20  3.789359 0.875611 SUCCESS 101
110010010   21   22   22   22   23   25   24   34  5.231151 0.732609 SUCCESS 102
110010100   28   24   15   29   33   23   16   15 15.143636 0.056412 SUCCESS 103
110011000   20   27   29   30   22   21   26   17  6.493546 0.592124 SUCCESS 104
110011010   28   34   11   20   18   17   25   21 17.438720 0.025851 SUCCESS 105
110100000   25   18   26   24   21   27   29   30  4.867724 0.771616 SUCCESS 106
110100010   22   23   23   23   18   35   24   34 10.901008 0.207372 SUCCESS 107
110100100   27   17   25   21   23   21   24   30  5.018655 0.755580 SUCCESS 108
110101000   31   25   21   34   15   24   28   24 10.562074 0.227768 SUCCESS 109
110101010   21   19   26   33   35   26   26   24  9.953052 0.268337 SUCCESS 110
110101100   21   28   24   19   24   29   20   19  5.238432 0.731815 SUCCESS 111
110110000   24   23   27   17   26   29   11   39 20.339515 0.009125 FAILURE 112
110110010   23   28   29   29   29   29   29   25  5.133178 0.743252 SUCCESS 113
110110100   32   21   25   31   19   22   23   25  6.375714 0.605224 SUCCESS 114
110111000   30   22   23   23   28   24   23   23  2.460765 0.963535 SUCCESS 115
110111010   27   14   27   19   27   21   28   26  7.823463 0.450902 SUCCESS 116
110111100   28   26   17   22   21   27   25   22  4.256054 0.833314 SUCCESS 117
111000000   25   32   19   29   23   22   34   28  9.377130 0.311487 SUCCESS 118
111000010   33   23   23   23   27   34   32   24 10.030504 0.262891 SUCCESS 119
111000100   19   36   26   29   26   28   25   29  9.513498 0.300844 SUCCESS 120
111000110   24   23   21   33   16   26   31   25  8.672122 0.370706 SUCCESS 121
111001000   21   26   20   30   29   23   25   24  3.748978 0.879032 SUCCESS 122
111001010   25   28   22   20   20   21   25   16  5.940793 0.653864 SUCCESS 123
111001100   19   28   24   23   17   20   27   24  5.305954 0.724431 SUCCESS 124
111010000   27   27   18   27   28   29   29   32  7.386557 0.495557 SUCCESS 125
111010010   20   19   23   24   23   26   26   23  2.526963 0.960462 SUCCESS 126
111010100   26   19   23   28   14   32   20   16 12.812805 0.118455 SUCCESS 127
111010110   22   21   26   20   17   23   23   22  4.389774 0.820357 SUCCESS 128
111011000   24   19   27   18   21   27   17   21  6.847043 0.553222 SUCCESS 129
111011010   30   23   29   24   26   27   35   22  7.716885 0.461603 SUCCESS 130
111011100   23   20   15   25   26   22   23   30  6.424700 0.599771 SUCCESS 131
111100000   29   24   23   24   23   18   31   21  5.146417 0.741818 SUCCESS 132
111100010   16   22   23   28   27   28   17   23  7.102567 0.525608 SUCCESS 133
111100100   20   18   23   20   29   18   19   28  7.872450 0.446028 SUCCESS 134
111100110   25   22   22   19   17   23   28   25  4.704215 0.788671 SUCCESS 135
111101000   27   35   23   22   24   20   23   36 11.986654 0.151800 SUCCESS 136
111101010   23   23   23   29   26   26   32   31  5.657466 0.685539 SUCCESS 137
111101100   25   23   25   23   18   24   20   19  3.991924 0.857851 SUCCESS 138
111101110   25   19   28   32   29   19   21   35 11.630509 0.168467 SUCCESS 139
111110000   25   16   29   21   25   31   28   19  8.035959 0.429965 SUCCESS 140
111110010   17   18   25   18   23   21   24   26  6.490898 0.592417 SUCCESS 141
111110100   26   24   27   20   23   33   23   29  5.419153 0.711980 SUCCESS 142
111110110   25   28   21   29   21   25   34   24  6.368432 0.606035 SUCCESS 143
111111000   30   25   25   25   28   34   24   18  7.571911 0.476362 SUCCESS 144
111111010   23   20   25   27   25   30   18   17  6.602773 0.580032 SUCCESS 145
111111100   26   22   19   27   27   34   26   26  6.283698 0.615486 SUCCESS 146
111111110   20   21   27   24   26   29   27   18  4.629411 0.796351 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   24   19   36   21   24   21   19   18 10.898360 0.207525 SUCCESS   0
000000011   24   16   40   27   24   29   16   21 17.975586 0.021410 SUCCESS   1
000000101   23   28   19   29   24   26   22   26  3.231972 0.918968 SUCCESS   2
000000111   25   21   24   19   25   24   24   20  2.594485 0.957179 SUCCESS   3
000001001   18   24   32   20   29   26   32   20  9.282467 0.319031 SUCCESS   4
000001011   22   22   24   29   27   26   15   20  6.348572 0.608248 SUCCESS   5
000001101   32   25   27   34   22   25   24   24  6.928467 0.544370 SUCCESS   6
000001111   31   28   20   17   21   22   28   21  7.306457 0.503958 SUCCESS   7
000010001   27   30   31   19   23   13   20   30 12.433491 0.132885 SUCCESS   8
000010011   23   27   33   22   26   25   30   11 12.806847 0.118670 SUCCESS   9
000010101   36   21   14   29   28   18   29   29 15.748024 0.046132 SUCCESS  10
000010111   23   21   24   33   18   32   17   19 11.449789 0.177492 SUCCESS  11
000011001   18   22   22   26   31   26   23   28  4.918034 0.766300 SUCCESS  12
000011011   31   23   26   24   29   23   25   30  4.369253 0.822367 SUCCESS  13
000011101   26   25   20   19   30   28   28   28  5.156347 0.740742 SUCCESS  14
000011111   22   25   25   20   23   17   18   21  5.719692 0.678597 SUCCESS  15
000100011   33   25   16   17   19   20   19   33 14.880830 0.061504 SUCCESS  16
000100101   23   25   28   24   20   23   27   30  3.173055 0.923032 SUCCESS  17
000100111   21   24   24   25   29   21   22   27  2.434948 0.964695 SUCCESS  18
000101001   16   32   26   17   23   30   28   25  9.841178 0.276351 SUCCESS  19
000101011   28   15   13   25   24   23   28   23 10.533609 0.229551 SUCCESS  20
000101101   25   23   27   25   31   28   23   27  3.165774 0.923527 SUCCESS  21
000101111   27   24   18   25   14   26   25   23  6.831156 0.554955 SUCCESS  22
000110011   15   18   26   26   25   24   20   27  6.822550 0.555894 SUCCESS  23
000110101   20   23   22   23   29   25   29   16  6.026850 0.644224 SUCCESS  24
000110111   30   22   16   25   26   30   16   22  9.246720 0.321913 SUCCESS  25
000111001   31   23   21   17   21   17   27   19  9.067323 0.336649 SUCCESS  26
000111011   27   28   21   22   23   25   21   34  6.062597 0.640220 SUCCESS  27
000111101   27   27   22   24   23   26   34   27  5.207981 0.735133 SUCCESS  28
000111111   27   19   27   16   25   20   21   23  6.203599 0.624437 SUCCESS  29
001000011   14   27   26   20   22   19   33   27 10.695794 0.219539 SUCCESS  30
001000101   20   28   32   25   27   22   32   16  9.799473 0.279383 SUCCESS  31
001000111   36   21   23   24   21   25   27   29  7.969761 0.436430 SUCCESS  32
001001011   23   27   23   17   19   28   22   30  6.128795 0.632807 SUCCESS  33
001001101   28   32   27   28   21   26   24   15  8.180933 0.415999 SUCCESS  34
001001111   25   24   29   23   21   23   21   25  2.078803 0.978500 SUCCESS  35
001010011   19   30   31   21   24   23   21   30  6.807986 0.557484 SUCCESS  36
001010101   33   19   23   27   27   23   28   22  5.901736 0.658238 SUCCESS  37
001010111   18   18   28   25   32   24   26   21  7.086680 0.527310 SUCCESS  38
001011011   26   21   20   26   25   19   20   14  8.176961 0.416378 SUCCESS  39
001011101   19   24   30   29   21   27   16   21  7.721519 0.461135 SUCCESS  40
001011111   28   28   22   23   18   28   27   21  4.485761 0.810856 SUCCESS  41
001100101   22   21   24   20   31   37   23   24 10.223140 0.249712 SUCCESS  42
001100111   24   19   30   24   18   22   24   25  4.577776 0.801602 SUCCESS  43
001101011   31   31   24   24   24   20   29   11 13.035230 0.110643 SUCCESS  44
001101101   22   15   21   32   22   18   35   32 16.111451 0.040812 SUCCESS  45
001101111   24   20   25   31   21   22   21   19  5.145093 0.741962 SUCCESS  46
001110101   26   18   18   15   35   19   17   30 16.964742 0.030478 SUCCESS  47
001110111   33   21   22   24   27   25   16   25  7.180019 0.517341 SUCCESS  48
001111011   25   22   27   28   18   29   25   28  4.291801 0.829883 SUCCESS  49
001111101   23   33   33   22   15   22   25   27 10.883796 0.208371 SUCCESS  50
001111111   35   29   26   20   23   22   18   33 11.782765 0.161163 SUCCESS  51
010000011   30   32   15   25   29   25   25   23  8.545683 0.382057 SUCCESS  52
010000111   19   28   20   23   26   19   31   29  6.773563 0.561249 SUCCESS  53
010001011   24   26   28   26   23   24   33   23  4.080630 0.849776 SUCCESS  54
010001111   31   21   23   20   27   26   29   30  5.860031 0.662907 SUCCESS  55
010010011   23   27   19   28   26   37   21   25  9.494962 0.302275 SUCCESS  56
010010111   25   31   26   18   21   26   23   23  4.468550 0.812571 SUCCESS  57
010011011   21   26   29   24   16   18   26   22  6.576955 0.582885 SUCCESS  58
010011111   33   22   30   25   20   27   23   25  5.927553 0.655347 SUCCESS  59
010100011   20   22   24   25   27   23   31   26  3.410044 0.906058 SUCCESS  60
010100111   19   27   31   24   31   24   19   26  6.570998 0.583544 SUCCESS  61
010101011   40   18   20   27   23   23   32   25 15.782447 0.045602 SUCCESS  62
010101111   15   29   25   33   25   27   25   19  9.341383 0.314321 SUCCESS  63
010110011   20   27   21   26   38   32   15   26 15.841363 0.044708 SUCCESS  64
010110111   23   23   23   20   26   27   17   20  4.602270 0.799116 SUCCESS  65
010111011   19   27   29   29   28   30   27   16  8.469556 0.388996 SUCCESS  66
010111111   16   29   24   23   24   28   24   23  4.620805 0.797229 SUCCESS  67
011000111   29   20   31   20   26   19   32   32 10.622314 0.224031 SUCCESS  68
011001111   15   19   29   22   21   29   22   30  9.077253 0.335821 SUCCESS  69
011010111   23   37   21   25   26   24   25   18  9.180522 0.327297 SUCCESS  70
011011111   23   17   21   35   26   24   20   30  9.917306 0.270878 SUCCESS  71
011101111   21   27   23   28   31   25   20   29  4.986880 0.758977 SUCCESS  72
011111111   29   27   20   28   25   25   23   33  5.801115 0.669499 SUCCESS  73
100000000   24   19   36   21   24   21   19   18 10.898360 0.207525 SUCCESS  74
100010000   18   20   19   22   34   19   26   28  9.831248 0.277070 SUCCESS  75
100100000   30   25   23   26   27   21   27   25  2.614344 0.956185 SUCCESS  76
100101000   27   25   27   18   19   29   21   13 10.448875 0.234923 SUCCESS  77
100110000   25   28   26   21   27   20   23   21  2.841403 0.943912 SUCCESS  78
100111000   23   23   29   29   33   21   22   30  7.156850 0.519808 SUCCESS  79
101000000   22   19   31   29   26   29   29   22  6.368432 0.606035 SUCCESS  80
101000100   23   19   24   19   23   25   23   19  3.974713 0.859398 SUCCESS  81
