		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000111   16   22   14   20   21   39   12   24 24.674159 0.001765 FAILURE  32
001001011   20   24   25   23   18   17   28   30  6.856973 0.552140 SUCCESS  33
001001101   23   26   23   20   19   25   27   30  3.960149 0.860701 SUCCESS  34
001001111   35   26   31   33   26   19   29   19 13.326501 0.101099 SUCCESS  35
001010011   19   29   30   22   29   18   25   15 10.094054 0.258487 SUCCESS  36
001010101   20   23   28   31   30   25   16   31  9.477751 0.303608 SUCCESS  37
001010111   17   28   13   24   24   35   32   27 15.883067 0.044085 SUCCESS  38
001011011   26   30   36   23   19   19   21   26 10.290662 0.245215 SUCCESS  39
001011101   25   16   20   25   32   25   24   24  6.315473 0.611940 SUCCESS  40
001011111   30   30   30   24   24   21   18   23  6.308192 0.612752 SUCCESS  41
001100101   18   25   22   20   28   24   25   19  4.619481 0.797364 SUCCESS  42
001100111   26   25   23   21   29   37   29   32 11.666256 0.166727 SUCCESS  43
001101011   29   24   30   29   23   28   20   20  5.401941 0.713878 SUCCESS  44
001101101   26   29   17   27   18   18   24   27  7.373979 0.496872 SUCCESS  45
001101111   32   32   29   14   23   18   28   22 12.984920 0.112370 SUCCESS  46
001110101   24   20   32   22   28   31   21   21  6.892720 0.548251 SUCCESS  47
001110111   25   27   22   24   33   22   25   17  6.265163 0.617556 SUCCESS  48
001111011   27   27   18   25   18   21   35   19 10.543538 0.228928 SUCCESS  49
001111101   15   26   23   34   19   19   23   23 10.474693 0.233275 SUCCESS  50
001111111   19   25   37   16   25   32   21   21 14.408176 0.071727 SUCCESS  51
010000011   23   33   21   22   27   28   26   25  4.910752 0.767071 SUCCESS  52
010000111   27   30   27   24   32   26   16   23  7.537488 0.479900 SUCCESS  53
010001011   30   25   33   21   25   26   21   27  5.868637 0.661944 SUCCESS  54
010001111   14   28   20   26   21   34   14   22 15.278680 0.053948 SUCCESS  55
010010011   31   30   26   33   27   23   29   22  7.929380 0.440399 SUCCESS  56
010010111   19   19   26   21   25   19   26   23  4.508931 0.808539 SUCCESS  57
010011011   24   25   32   26   16   19   30   27  8.417921 0.393746 SUCCESS  58
010011111   22   20   22   25   18   18   27   18  6.812620 0.556978 SUCCESS  59
010100011   23   36   21   27   27   30   20   29  9.894136 0.272535 SUCCESS  60
010100111   22   20   30   23   27   25   27   24  3.071110 0.929816 SUCCESS  61
010101011   18   19   22   28   31   24   13   31 12.966384 0.113011 SUCCESS  62
010101111   23   26   11   26   27   28   26   26  8.959421 0.345731 SUCCESS  63
010110011   21   24   29   18   22   21   13   25  9.380440 0.311226 SUCCESS  64
010110111   25   33   39   30   21   16   20   24 17.816048 0.022649 SUCCESS  65
010111011   24   22   22   31   26   28   25   22  3.257789 0.917154 SUCCESS  66
010111111   26   32   23   29   22   27   19   21  5.791185 0.670609 SUCCESS  67
011000111   25   23   27   18   24   23   25   21  2.713641 0.951024 SUCCESS  68
011001111   19   24   28   20   19   32   30   36 13.325178 0.101140 SUCCESS  69
011010111   28   25   16   26   18   30   19   17 10.279408 0.245960 SUCCESS  70
011011111   30   29   27   25   24   11   37   23 16.951503 0.030618 SUCCESS  71
011101111   26   21   25   29   31   25   22   22  3.859528 0.869570 SUCCESS  72
011111111   23   30   37   22   22   26   22   23  9.062690 0.337035 SUCCESS  73
100000000   19   18   20   27   24   19   28   26  5.975216 0.650008 SUCCESS  74
100010000   24   29   20   27   18   22   24   23  4.077982 0.850020 SUCCESS  75
100100000   21   23   30   32   34   22   26   20  9.427440 0.307530 SUCCESS  76
100101000   25   13   13   27   33   22   29   23 15.669248 0.047366 SUCCESS  77
100110000   23   24   27   27   26   26   32   25  3.343846 0.910965 SUCCESS  78
100111000   14   31   26   26   28   23   23   19  8.594670 0.377633 SUCCESS  79
101000000   26   18   18   20   23   13   24   25 10.006673 0.264558 SUCCESS  80
101000100   27   23   23   26   21   30   29   21  3.766189 0.877579 SUCCESS  81
101001000   30   23   22   23   30   23   11   27 11.043333 0.199256 SUCCESS  82
101001100   27   25   33   13   19   29   27   34 15.265440 0.054185 SUCCESS  83
101010000   28   29   17   20   32   15   28   31 13.171598 0.106080 SUCCESS  84
101010100   29   31   33   22   22   25   19   26  7.724166 0.460868 SUCCESS  85
101011000   21   27   28   24   25   23   20   29  3.147238 0.924780 SUCCESS  86
101011100   21   20   20   27   16   26   27   28  6.348572 0.608248 SUCCESS  87
101100000   24   20   20   27   19   31   25   31  6.875508 0.550122 SUCCESS  88
101100100   21   18   31   23   25   21   23   26  4.849188 0.773567 SUCCESS  89
101101000   30   24   29   24   25   23   28   18  4.622129 0.797094 SUCCESS  90
101101100   21   21   20   19   27   31   26   32  7.722843 0.461001 SUCCESS  91
101110000   28   18   15   35   25   28   20   32 14.620672 0.066955 SUCCESS  92
101110100   22   26   26   22   27   23   19   23  2.391919 0.966580 SUCCESS  93
101111000   18   17   29   21   23   25   24   21  6.034132 0.643408 SUCCESS  94
101111100   23   21   26   21   31   18   26   18  6.594167 0.580983 SUCCESS  95
110000000   26   23   22   23   24   27   26   24  0.926958 0.998669 SUCCESS  96
110000010   21   21   19   22   21   34   15   34 14.500192 0.069624 SUCCESS  97
110000100   27   23   24   25   26   24   13   26  6.120189 0.633771 SUCCESS  98
110001000   24   32   14   23   24   23   27   25  7.510347 0.482699 SUCCESS  99
110001010   21   30   21   25   34   23   28   23  6.944354 0.542648 SUCCESS 100
110010000   14   21   34   21   29   22   25   27 10.908289 0.206950 SUCCESS 101
110010010   33   27   25   26   18   21   26   19  7.112497 0.524545 SUCCESS 102
110010100   22   13   23   24   26   26   24   18  7.796322 0.453615 SUCCESS 103
110011000   24   22   28   34   28   27   34   24  9.454582 0.305410 SUCCESS 104
110011010   19   26   25   25   27   23   20   29  3.460355 0.902245 SUCCESS 105
110100000   19   23   27   19   29   21   24   22  4.475832 0.811846 SUCCESS 106
110100010   36   32   25   23   29   27   29   28 10.879162 0.208640 SUCCESS 107
110100100   25   29   23   26   34   23   18   23  6.909931 0.546381 SUCCESS 108
110101000   25   38   15   31   20   22   24   30 15.841363 0.044708 SUCCESS 109
110101010   27   27   28   19   23   24   16   26  5.544267 0.698131 SUCCESS 110
110101100   28   23   35   23   22   16   18   25 10.458805 0.234288 SUCCESS 111
110110000   21   21   25   27   22   31   25   18  5.120600 0.744612 SUCCESS 112
110110010   15   21   30   24   23   17   18   23  9.786896 0.280303 SUCCESS 113
110110100   28   28   24   20   27   19   23   22  3.773471 0.876961 SUCCESS 114
110111000   30   33   16   21   28   28   26   20  9.968940 0.267213 SUCCESS 115
110111010   30   28   27   23   16   21   19   20  7.780435 0.455207 SUCCESS 116
110111100   21   35   29   26   23   27   21   19  8.350399 0.400012 SUCCESS 117
111000000   23   24   22   37   25   23   27   25  7.461360 0.487768 SUCCESS 118
111000010   27   22   20   19   25   19   20   30  5.983822 0.649044 SUCCESS 119
111000100   17   31   24   23   29   27   22   19  6.917213 0.545591 SUCCESS 120
111000110   26   29   23   16   23   31   28   25  6.570998 0.583544 SUCCESS 121
111001000   18   23   26   26   17   24   24   22  4.610875 0.798241 SUCCESS 122
111001010   21   12   25   20   30   21   27   25  9.957686 0.268008 SUCCESS 123
111001100   21   23   26   25   21   23   26   22  1.620713 0.990517 SUCCESS 124
111010000   27   23   23   24   33   25   25   17  5.943441 0.653567 SUCCESS 125
111010010   23   27   21   26   25   25   23   26  1.189764 0.996742 SUCCESS 126
111010100   26   24   22   21   15   19   25   35 10.602455 0.225258 SUCCESS 127
111010110   23   22   30   20   21   18   19   21  6.423376 0.599919 SUCCESS 128
111011000   19   23   22   24   29   19   29   16  7.585151 0.475005 SUCCESS 129
111011010   17   32   26   26   28   25   30   16  9.866995 0.274486 SUCCESS 130
111011100   31   29   17   27   22   22   28   22  6.629914 0.577036 SUCCESS 131
111100000   26   23   26   29   22   25   21   25  1.960970 0.982185 SUCCESS 132
111100010   19   16   32   20   30   22   30   20 11.212800 0.189931 SUCCESS 133
111100100   29   24   19   22   18   27   20   25  5.238432 0.731815 SUCCESS 134
111100110   23   30   28   25   22   34   25   24  6.148655 0.630585 SUCCESS 135
111101000   24   27   34   30   31   36   31   24 14.930479 0.060511 SUCCESS 136
111101010   22   25   30   25   12   27   23   35 13.247726 0.103606 SUCCESS 137
111101100   20   22   25   32   19   19   20   21  7.305133 0.504097 SUCCESS 138
111101110   27   26   26   22   19   22   29   25  3.138632 0.925359 SUCCESS 139
111110000   27   22   23   24   27   21   23   33  4.613523 0.797971 SUCCESS 140
111110010   31   21   17   21   24   24   17   24  7.483206 0.485505 SUCCESS 141
111110100   22   33   32   33   22   32   28   23 12.285207 0.138925 SUCCESS 142
111110110   14   29   29   39   21   18   24   15 21.380810 0.006202 FAILURE 143
111111000   28   28   21   21   29   23   24   24  3.071110 0.929816 SUCCESS 144
111111010   22   26   30   27   21   32   26   27  5.301320 0.724938 SUCCESS 145
111111100   29   26   22   16   32   23   23   27  7.138314 0.521786 SUCCESS 146
111111110   23   30   37   22   22   26   22   23  9.062690 0.337035 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   24   27   22   19   31   27   19   30  6.469053 0.594842 SUCCESS   0
000000011   19   18   28   19   31   26   26   23  6.900002 0.547459 SUCCESS   1
000000101   27   28   25   20   13   24   18   25  8.932280 0.348041 SUCCESS   2
000000111   20   21   27   18   29   36   24   24  9.943123 0.269041 SUCCESS   3
000001001   23   27   27   16   24   34   16   18 12.279911 0.139145 SUCCESS   4
000001011   29   26   21   25   21   28   26   21  3.147238 0.924780 SUCCESS   5
000001101   24   21   22   25   14   26   24   23  5.534337 0.699233 SUCCESS   6
000001111   23   26   29   19   23   33   33   17 10.994347 0.202020 SUCCESS   7
000010001   19   19   24   23   32   28   23   29  6.536575 0.587354 SUCCESS   8
000010011   27   26   23   25   21   36   17   24  9.011055 0.341364 SUCCESS   9
000010101   21   36   25   25   16   27   22   28 10.290662 0.245215 SUCCESS  10
000010111   19   26   18   23   23   27   25   24  3.552370 0.895087 SUCCESS  11
000011001   29   21   26   31   24   21   32   25  6.300910 0.613565 SUCCESS  12
000011011   15   23   21   29   21   18   21   17 10.243662 0.248339 SUCCESS  13
000011101   21   23   21   23   21   17   19   34  9.093141 0.334500 SUCCESS  14
000011111   22   22   28   14   21   21   27   19  8.118044 0.422025 SUCCESS  15
000100011   24   30   15   25   27   30   19   22  8.188214 0.415304 SUCCESS  16
000100101   34   24   29   17   31   26   21   23  9.655824 0.290018 SUCCESS  17
000100111   27   27   21   31   20   36   18   24 11.172419 0.192120 SUCCESS  18
000101001   26   21   28   23   39   21   18   19 13.721703 0.089314 SUCCESS  19
000101011   22   27   28   21   15   26   25   25  5.450928 0.708471 SUCCESS  20
000101101   28   19   21   22   17   23   19   24  6.160570 0.629251 SUCCESS  21
000101111   23   21   16   23   21   19   31   27  7.500417 0.483724 SUCCESS  22
000110011   32   20   28   33   27   19   25   25  8.503979 0.385849 SUCCESS  23
000110101   18   18   24   25   21   25   30   26  5.433716 0.710372 SUCCESS  24
000110111   22   22   19   22   13   25   16   22 10.717639 0.218217 SUCCESS  25
000111001   31   28   26   25   31   25   25   27  4.683693 0.790786 SUCCESS  26
000111011   17   29   23   23   25   24   21   33  7.027764 0.533640 SUCCESS  27
000111101   20   28   26   22   25   27   29   19  4.155433 0.842834 SUCCESS  28
000111111   22   19   22   19   24   23   26   16  6.143359 0.631177 SUCCESS  29
001000011   20   25   15   28   25   20   31   23  7.890985 0.444191 SUCCESS  30
001000101   19   16   33   23   28   16   24   35 15.746700 0.046152 SUCCESS  31
001000111   27   28   17   24   30   31   25   17  8.672122 0.370706 SUCCESS  32
001001011   25   28   26   18   30   22   23   23  4.146828 0.843639 SUCCESS  33
001001101   24   24   34   24   24   19   25   22  5.426435 0.711176 SUCCESS  34
001001111   24   18   23   27   23   28   14   32  9.772332 0.281370 SUCCESS  35
001010011   29   26   28   29   38   23   20   25 11.208166 0.190181 SUCCESS  36
001010101   28   26   25   29   32   22   25   28  4.827343 0.775861 SUCCESS  37
001010111   28   30   23   21   24   28   17   28  5.875919 0.661129 SUCCESS  38
001011011   33   20   24   27   14   28   27   20 10.484622 0.232644 SUCCESS  39
001011101   20   22   19   20   26   24   25   23  3.331269 0.911883 SUCCESS  40
001011111   26   20   16   19   22   20   30   24  7.550728 0.478538 SUCCESS  41
001100101   30   27   18   26   25   24   25   23  3.579511 0.892932 SUCCESS  42
001100111   33   22   28   33   29   19   26   21  9.792191 0.279915 SUCCESS  43
001101011   25   29   24   36   21   29   17   26 10.435636 0.235771 SUCCESS  44
001101101   17   28   31   33   21   28   28   25  9.453258 0.305513 SUCCESS  45
001101111   23   26   24   22   28   27   16   20  5.086177 0.748327 SUCCESS  46
001110101   22   28   25   12   24   20   22   32 10.839443 0.210964 SUCCESS  47
001110111   17   20   18   28   25   21   27   27  6.500828 0.591316 SUCCESS  48
001111011   27   28   27   24   22   22   27   29  2.801023 0.946217 SUCCESS  49
001111101   21   21   30   24   37   19   24   27 10.570680 0.227231 SUCCESS  50
001111111   25   20   32   22   22   18   22   22  5.992427 0.648080 SUCCESS  51
010000011   29   28   25   31   16   22   25   28  7.105215 0.525325 SUCCESS  52
010000111   23   25   28   23   23   24   22   28  1.613431 0.990660 SUCCESS  53
010001011   22   23   24   21   24   14   21   38 13.737591 0.088867 SUCCESS  54
010001111   23   21   17   24   26   29   31   21  6.239346 0.620441 SUCCESS  55
010010011   22   27   29   24   25   15   20   35 10.773245 0.214881 SUCCESS  56
010010111   22   29   25   18   20   21   27   21  4.975626 0.760178 SUCCESS  57
010011011   22   26   30   29   37   29   21   18 12.427533 0.133123 SUCCESS  58
010011111   28   16   28   28   29   20   23   31  8.282877 0.406337 SUCCESS  59
010100011   30   34   28   27   24   22   33   23  9.539315 0.298859 SUCCESS  60
010100111   32   15   23   23   35   16   24   20 14.932464 0.060472 SUCCESS  61
010101011   24   22   24   24   29   26   26   34  5.284109 0.726823 SUCCESS  62
010101111   19   26   27   21   25   20   21   33  6.578279 0.582739 SUCCESS  63
010110011   19   18   21   26   40   25   24   34 17.807443 0.022717 SUCCESS  64
010110111   23   22   21   24   21   29   25   21  2.713641 0.951024 SUCCESS  65
010111011   23   29   24   22   17   33   30   23  8.096199 0.424130 SUCCESS  66
010111111   22   28   21   20   22   25   27   27  2.934743 0.938386 SUCCESS  67
011000111   33   24   22   26   22   23   31   21  6.155936 0.629770 SUCCESS  68
011001111   26   22   32   32   32   23   29   37 15.404456 0.051742 SUCCESS  69
011010111   23   28   16   32   17   27   28   32 11.672214 0.166439 SUCCESS  70
011011111   24   28   22   19   20   27   16   18  7.863844 0.446882 SUCCESS  71
011101111   28   21   22   25   21   19   26   26  3.239253 0.918458 SUCCESS  72
011111111   20   22   30   23   23   24   18   19  5.534337 0.699233 SUCCESS  73
100000000   24   27   22   19   31   27   19   30  6.469053 0.594842 SUCCESS  74
100010000   16   20   21   14   20   34   29   22 14.744462 0.064309 SUCCESS  75
100100000   26   24   23   25   20   24   18   18  4.508931 0.808539 SUCCESS  76
100101000   29   36   20   23   20   24   29   18 10.959924 0.203980 SUCCESS  77
100110000   23   27   27   31   23   25   25   17  4.935246 0.764474 SUCCESS  78
100111000   26   22   26   30   33   30   26   22  6.606745 0.579593 SUCCESS  79
101000000   20   24   25   14   21   23   29   28  7.441501 0.489831 SUCCESS  80
101000100   20   25   25   23   26   22   19   20  3.339874 0.911256 SUCCESS  81
101001000   27   19   26   16   24   21   24   25  5.136487 0.742894 SUCCESS  82
101001100   21   23   26   29   18   15   18   24  8.795912 0.359804 SUCCESS  83
101010000   22   17   31   25   17   27   37   31 15.604374 0.048406 SUCCESS  84
101010100   28   25   26   22   29   24   33   25  4.970992 0.760672 SUCCESS  85
101011000   29   26   23   29   25   31   34   23  7.836041 0.449648 SUCCESS  86
101011100   31   26   21   22   20   24   20   18  6.068555 0.639553 SUCCESS  87
101100000   21   24   26   19   32   28   24   31  6.690154 0.570401 SUCCESS  88
